@relation 'pm10'
@attribute 'hour' numeric
@attribute 'weekend' numeric
@attribute 'month' numeric
@attribute 'temp' numeric
@attribute 'temp_min' numeric
@attribute 'temp_max' numeric
@attribute 'pressure' numeric
@attribute 'humidity' numeric
@attribute 'wind_speed' numeric
@attribute 'wind_deg' numeric
@attribute 'clouds_all' numeric
@attribute 'class' {'1', '2', '3', '4', '5', '6'}
@data
10.00,0.00,1,270.17,269.15,271.15,1024,100,1,300,75,3
11.00,0.00,1,270.66,270.15,271.15,1025,92,2,300,40,3
12.00,0.00,1,271.66,271.15,272.15,1025,86,2,340,75,3
13.00,0.00,1,271.66,271.15,272.15,1025,86,2,330,75,2
14.00,0.00,1,271.66,271.15,272.15,1025,92,3,320,75,2
15.00,0.00,1,272.15,272.15,272.15,1026,86,2,310,40,2
16.00,0.00,1,272.15,272.15,272.15,1026,86,2,290,75,2
17.00,0.00,1,272.15,272.15,272.15,1027,86,2,330,75,2
18.00,0.00,1,272.15,272.15,272.15,1027,80,2,330,75,2
19.00,0.00,1,271.15,271.15,271.15,1028,86,1,0,75,2
20.00,0.00,1,271.15,271.15,271.15,1029,86,1,0,75,2
21.00,0.00,1,271.66,271.15,272.15,1029,86,2,310,75,2
22.00,0.00,1,271.66,271.15,272.15,1030,86,2,300,75,2
23.00,0.00,1,271.17,270.15,272.15,1030,92,1,0,75,2
0.00,0.00,1,270.17,269.15,271.15,1031,92,0,0,75,2
1.00,0.00,1,269.68,268.15,271.15,1031,100,1,0,40,2
2.00,0.00,1,269.68,268.15,271.15,1032,92,1,0,75,2
3.00,0.00,1,269.66,269.15,270.15,1032,92,1,340,75,3
4.00,0.00,1,269.17,268.15,270.15,1032,100,1,0,20,2
5.00,0.00,1,268.68,267.15,270.15,1033,92,1,330,0,2
6.00,0.00,1,267.15,267.15,267.15,1033,100,1,340,0,2
7.00,0.00,1,266.68,265.15,268.15,1034,100,1,308,0,3
8.00,0.00,1,266.66,266.15,267.15,1035,100,0,300,20,3
9.00,0.00,1,267.66,267.15,268.15,1035,100,1,298,20,3
10.00,0.00,1,269.66,269.15,270.15,1036,92,1,270,20,3
11.00,0.00,1,271.17,270.15,272.15,1036,92,2,300,20,3
12.00,0.00,1,272.66,272.15,273.15,1036,80,1,0,20,3
13.00,0.00,1,273.66,273.15,274.15,1037,97,1,260,20,3
14.00,0.00,1,274.15,274.15,274.15,1037,69,2,300,20,3
15.00,0.00,1,274.66,274.15,275.15,1037,69,1,350,20,3
16.00,0.00,1,273.66,273.15,274.15,1037,91,1,350,20,3
17.00,0.00,1,272.17,271.15,273.15,1038,86,1,330,20,3
18.00,0.00,1,271.66,271.15,272.15,1038,79,1,0,20,3
19.00,0.00,1,269.17,268.15,270.15,1039,100,1,350,0,3
20.00,0.00,1,268.66,268.15,269.15,1039,100,0,0,0,3
21.00,0.00,1,267.17,266.15,268.15,1039,100,0,330,0,3
22.00,0.00,1,267.15,267.15,267.15,1039,92,1,270,0,3
23.00,0.00,1,266.66,266.15,267.15,1040,100,1,280,0,3
0.00,0.00,1,265.66,265.15,266.15,1040,100,0,260,0,3
1.00,0.00,1,266.64,266.15,267.15,1040,92,1,320,0,3
2.00,0.00,1,266.15,266.15,266.15,1040,92,1,240,0,3
3.00,0.00,1,266.66,266.15,267.15,1040,100,1,260,0,3
4.00,0.00,1,267.17,266.15,268.15,1040,92,1,240,0,3
5.00,0.00,1,267.66,267.15,268.15,1040,92,1,280,75,3
6.00,0.00,1,267.66,267.15,268.15,1040,92,2,270,75,3
7.00,0.00,1,267.66,267.15,268.15,1041,100,2,210,90,3
8.00,0.00,1,268.15,268.15,268.15,1041,92,1,210,75,3
9.00,0.00,1,268.15,268.15,268.15,1041,100,2,230,75,3
10.00,0.00,1,269.15,269.15,269.15,1041,92,1,250,75,3
11.00,0.00,1,269.15,269.15,269.15,1042,100,1,250,75,3
12.00,0.00,1,269.64,269.15,270.15,1041,92,2,230,75,3
13.00,0.00,1,269.64,269.15,270.15,1041,92,2,220,75,3
14.00,0.00,1,270.15,270.15,270.15,1041,92,2,250,75,3
15.00,0.00,1,270.15,270.15,270.15,1041,92,1,250,75,3
15.00,0.00,1,270.15,270.15,270.15,1041,92,1,250,75,3
16.00,0.00,1,269.64,269.15,270.15,1041,92,2,200,75,3
16.00,0.00,1,269.64,269.15,270.15,1041,92,2,200,75,3
17.00,0.00,1,269.15,269.15,269.15,1041,100,2,210,75,4
18.00,0.00,1,269.64,269.15,270.15,1041,92,2,230,75,4
19.00,0.00,1,269.15,269.15,269.15,1041,100,2,240,90,3
20.00,0.00,1,269.15,269.15,269.15,1041,100,2,220,90,3
21.00,0.00,1,269.15,269.15,269.15,1040,92,2,220,90,3
22.00,0.00,1,269.15,269.15,269.15,1040,92,2,210,90,3
23.00,0.00,1,268.64,268.15,269.15,1040,92,2,210,75,3
0.00,0.00,1,268.64,268.15,269.15,1040,92,2,220,75,3
1.00,0.00,1,269.15,269.15,269.15,1040,92,3,210,75,3
2.00,0.00,1,269.15,269.15,269.15,1040,92,3,220,75,3
3.00,0.00,1,269.15,269.15,269.15,1040,92,2,210,75,3
4.00,0.00,1,268.64,268.15,269.15,1040,92,2,210,75,3
5.00,0.00,1,268.64,268.15,269.15,1039,92,2,220,75,3
6.00,0.00,1,268.64,268.15,269.15,1039,92,3,210,75,3
7.00,0.00,1,268.64,268.15,269.15,1039,92,2,230,75,3
8.00,0.00,1,268.64,268.15,269.15,1039,92,2,220,75,3
9.00,0.00,1,269.64,269.15,270.15,1039,86,2,210,0,3
10.00,0.00,1,269.64,269.15,270.15,1039,86,3,210,0,3
11.00,0.00,1,269.64,269.15,270.15,1039,86,2,250,75,3
12.00,0.00,1,270.64,270.15,271.15,1039,79,3,230,0,4
13.00,0.00,1,271.13,270.15,272.15,1038,80,2,250,0,4
14.00,0.00,1,271.64,271.15,272.15,1038,80,2,250,0,4
15.00,0.00,1,271.64,271.15,272.15,1038,74,2,230,0,4
16.00,0.00,1,271.13,270.15,272.15,1038,80,3,220,0,4
17.00,0.00,1,271.13,270.15,272.15,1037,80,2,220,75,4
18.00,0.00,1,271.13,270.15,272.15,1037,80,3,220,0,4
19.00,0.00,1,271.13,270.15,272.15,1038,80,2,230,75,4
20.00,0.00,1,271.13,270.15,272.15,1037,80,3,240,75,4
21.00,0.00,1,271.13,270.15,272.15,1037,86,3,260,75,4
22.00,0.00,1,271.13,270.15,272.15,1037,80,2,250,75,4
23.00,0.00,1,271.13,270.15,272.15,1037,86,4,240,75,4
0.00,0.00,1,271.13,270.15,272.15,1037,86,2,260,75,4
1.00,0.00,1,271.13,270.15,272.15,1037,80,2,260,75,4
2.00,0.00,1,271.13,270.15,272.15,1036,80,2,270,75,4
3.00,0.00,1,271.64,271.15,272.15,1036,80,2,260,75,4
4.00,0.00,1,271.64,271.15,272.15,1036,80,3,260,75,4
5.00,0.00,1,271.64,271.15,272.15,1036,80,2,250,75,4
6.00,0.00,1,271.64,271.15,272.15,1036,80,2,260,75,4
7.00,0.00,1,271.64,271.15,272.15,1035,80,3,240,75,4
8.00,0.00,1,271.64,271.15,272.15,1036,80,2,260,75,4
9.00,0.00,1,272.64,272.15,273.15,1036,95,2,260,75,4
10.00,0.00,1,273.15,273.15,273.15,1036,95,2,250,75,5
11.00,0.00,1,273.15,273.15,273.15,1036,100,3,260,75,5
12.00,0.00,1,273.64,273.15,274.15,1035,86,3,260,75,4
12.00,0.00,1,273.64,273.15,274.15,1035,86,3,260,75,4
13.00,0.00,1,274.15,274.15,274.15,1035,100,3,270,75,4
14.00,0.00,1,274.15,274.15,274.15,1034,100,3,250,75,4
15.00,0.00,1,274.15,274.15,274.15,1034,100,3,260,75,4
16.00,0.00,1,274.15,274.15,274.15,1034,100,2,260,75,4
17.00,0.00,1,274.15,274.15,274.15,1034,95,2,270,75,4
18.00,0.00,1,274.15,274.15,274.15,1034,95,3,260,75,4
18.00,0.00,1,274.15,274.15,274.15,1034,95,3,260,75,4
19.00,0.00,1,274.15,274.15,274.15,1034,95,2,260,75,4
20.00,0.00,1,274.15,274.15,274.15,1034,91,2,270,75,4
20.00,0.00,1,274.15,274.15,274.15,1034,91,2,270,75,4
21.00,0.00,1,274.15,274.15,274.15,1034,91,2,270,75,4
21.00,0.00,1,274.15,274.15,274.15,1034,91,2,270,75,4
22.00,0.00,1,274.15,274.15,274.15,1034,91,1,270,75,4
23.00,0.00,1,274.15,274.15,274.15,1034,97,1,270,75,4
23.00,0.00,1,274.15,274.15,274.15,1034,97,1,270,75,4
0.00,1.00,1,273.64,273.15,274.15,1033,100,1,270,75,4
1.00,1.00,1,273.64,273.15,274.15,1033,100,2,270,75,4
2.00,1.00,1,274.15,274.15,274.15,1033,100,1,270,75,4
3.00,1.00,1,274.15,274.15,274.15,1033,100,1,260,75,3
4.00,1.00,1,274.15,274.15,274.15,1032,98,2,270,75,3
5.00,1.00,1,274.15,274.15,274.15,1032,100,2,250,75,3
6.00,1.00,1,274.15,274.15,274.15,1032,100,2,250,75,3
6.00,1.00,1,274.15,274.15,274.15,1032,100,2,250,75,3
7.00,1.00,1,274.15,274.15,274.15,1032,100,2,260,90,3
8.00,1.00,1,274.64,274.15,275.15,1033,93,3,250,90,3
9.00,1.00,1,274.64,274.15,275.15,1033,93,2,250,90,3
10.00,1.00,1,275.15,275.15,275.15,1033,93,2,250,90,3
11.00,1.00,1,275.15,275.15,275.15,1033,93,2,250,90,3
12.00,1.00,1,275.64,275.15,276.15,1033,86,3,260,90,3
13.00,1.00,1,275.64,275.15,276.15,1032,86,2,260,75,3
14.00,1.00,1,275.64,275.15,276.15,1032,86,2,250,75,3
15.00,1.00,1,275.64,275.15,276.15,1032,86,1,220,75,3
16.00,1.00,1,275.15,275.15,275.15,1032,93,1,240,75,3
17.00,1.00,1,274.64,274.15,275.15,1032,93,1,270,75,3
18.00,1.00,1,274.64,274.15,275.15,1032,93,2,230,75,3
19.00,1.00,1,274.64,274.15,275.15,1032,93,1,200,75,3
20.00,1.00,1,274.64,274.15,275.15,1032,94,1,220,75,3
21.00,1.00,1,274.64,274.15,275.15,1032,94,2,150,75,3
22.00,1.00,1,274.64,274.15,275.15,1032,94,1,150,75,3
23.00,1.00,1,274.64,274.15,275.15,1032,87,1,150,75,4
0.00,1.00,1,274.64,274.15,275.15,1032,87,2,140,75,4
1.00,1.00,1,274.13,273.15,275.15,1031,87,3,150,75,3
2.00,1.00,1,273.13,272.15,274.15,1031,79,3,120,75,3
3.00,1.00,1,273.13,272.15,274.15,1031,86,3,120,75,3
4.00,1.00,1,273.15,273.15,273.15,1030,79,4,120,75,3
5.00,1.00,1,273.15,273.15,273.15,1030,87,5,110,75,3
6.00,1.00,1,272.64,272.15,273.15,1030,87,3,140,75,3
7.00,1.00,1,271.64,271.15,272.15,1030,92,2,120,75,3
8.00,1.00,1,272.13,271.15,273.15,1030,93,2,100,40,3
9.00,1.00,1,272.64,272.15,273.15,1030,93,3,110,40,3
10.00,1.00,1,273.64,273.15,274.15,1030,86,3,120,20,4
11.00,1.00,1,274.15,274.15,274.15,1029,86,3,100,20,4
12.00,1.00,1,275.15,275.15,275.15,1028,74,3,120,0,4
13.00,1.00,1,276.64,276.15,277.15,1028,64,3,110,0,4
14.00,1.00,1,277.15,277.15,277.15,1027,64,2,80,0,4
15.00,1.00,1,276.15,276.15,276.15,1027,69,3,100,0,4
16.00,1.00,1,274.15,274.15,274.15,1027,86,2,60,0,4
17.00,1.00,1,272.64,272.15,273.15,1027,84,2,70,0,4
18.00,1.00,1,271.64,271.15,272.15,1027,92,4,110,0,4
19.00,1.00,1,271.64,271.15,272.15,1026,92,3,100,40,4
20.00,1.00,1,271.64,271.15,272.15,1026,92,2,90,40,4
21.00,1.00,1,270.64,270.15,271.15,1026,92,1,100,0,4
22.00,1.00,1,270.64,270.15,271.15,1026,92,2,80,0,4
23.00,1.00,1,270.64,270.15,271.15,1026,92,2,90,40,4
0.00,0.00,1,270.64,270.15,271.15,1026,92,2,80,75,5
0.00,0.00,1,270.64,270.15,271.15,1026,92,2,80,75,5
1.00,0.00,1,270.15,270.15,270.15,1025,100,1,100,75,5
1.00,0.00,1,270.15,270.15,270.15,1025,100,1,100,75,5
2.00,0.00,1,269.64,269.15,270.15,1025,92,0,0,75,5
2.00,0.00,1,269.64,269.15,270.15,1025,92,0,0,75,5
3.00,0.00,1,268.64,268.15,269.15,1025,100,0,250,75,5
3.00,0.00,1,268.64,268.15,269.15,1025,100,0,250,75,5
4.00,0.00,1,268.64,268.15,269.15,1024,100,0,0,75,5
4.00,0.00,1,268.64,268.15,269.15,1024,100,0,0,75,5
5.00,0.00,1,267.11,265.15,269.15,1024,100,0,260,75,5
5.00,0.00,1,267.11,265.15,269.15,1024,100,0,260,75,5
6.00,0.00,1,268.11,266.15,270.15,1024,92,1,0,75,5
6.00,0.00,1,268.11,266.15,270.15,1024,92,1,0,75,5
7.00,0.00,1,268.64,268.15,269.15,1024,100,0,0,90,5
7.00,0.00,1,268.64,268.15,269.15,1024,100,0,0,90,5
8.00,0.00,1,268.64,268.15,269.15,1025,92,3,280,90,5
9.00,0.00,1,269.15,269.15,269.15,1025,100,2,290,90,5
10.00,0.00,1,269.15,269.15,269.15,1025,100,3,310,90,5
11.00,0.00,1,269.64,269.15,270.15,1025,92,3,300,90,5
12.00,0.00,1,269.64,269.15,270.15,1025,100,2,300,90,5
13.00,0.00,1,270.15,270.15,270.15,1025,100,3,310,90,4
14.00,0.00,1,269.64,269.15,270.15,1024,92,3,320,75,4
15.00,0.00,1,270.64,270.15,271.15,1025,92,3,320,75,4
16.00,0.00,1,270.64,270.15,271.15,1025,86,2,290,75,3
17.00,0.00,1,271.15,271.15,271.15,1025,92,1,280,75,3
18.00,0.00,1,271.15,271.15,271.15,1025,92,2,260,75,3
19.00,0.00,1,271.15,271.15,271.15,1025,100,2,270,75,3
20.00,0.00,1,271.15,271.15,271.15,1025,100,3,270,75,3
21.00,0.00,1,271.15,271.15,271.15,1025,100,2,250,75,3
22.00,0.00,1,271.15,271.15,271.15,1025,100,3,270,75,3
23.00,0.00,1,271.15,271.15,271.15,1025,100,3,280,75,3
0.00,0.00,1,271.15,271.15,271.15,1025,100,2,270,75,3
1.00,0.00,1,271.15,271.15,271.15,1025,100,2,260,75,3
2.00,0.00,1,271.15,271.15,271.15,1025,100,2,260,90,3
3.00,0.00,1,271.15,271.15,271.15,1025,100,2,240,90,3
4.00,0.00,1,271.15,271.15,271.15,1025,100,2,250,90,3
5.00,0.00,1,271.15,271.15,271.15,1025,100,2,260,90,3
6.00,0.00,1,271.15,271.15,271.15,1026,100,2,260,90,3
7.00,0.00,1,271.64,271.15,272.15,1026,92,2,260,90,3
8.00,0.00,1,271.64,271.15,272.15,1027,92,2,270,90,4
9.00,0.00,1,271.64,271.15,272.15,1027,92,3,260,90,4
10.00,0.00,1,272.15,272.15,272.15,1028,100,2,270,90,4
11.00,0.00,1,272.15,272.15,272.15,1028,100,2,290,90,4
12.00,0.00,1,272.15,272.15,272.15,1028,100,2,300,90,4
13.00,0.00,1,273.15,273.15,273.15,1028,100,2,310,90,5
14.00,0.00,1,273.15,273.15,273.15,1028,96,3,290,90,5
15.00,0.00,1,273.15,273.15,273.15,1029,95,2,300,90,4
16.00,0.00,1,273.157,273.157,273.157,1036,95,2,290,88,4
17.00,0.00,1,271.689,271.689,271.689,1037,97,2,290,92,4
18.00,0.00,1,271.689,271.689,271.689,1037,97,2,290,92,4
19.00,0.00,1,271.689,271.689,271.689,1037,97,2,290,92,4
20.00,0.00,1,271.065,271.065,271.065,1038,98,2,288,92,4
21.00,0.00,1,271.065,271.065,271.065,1038,98,2,288,92,4
22.00,0.00,1,271.065,271.065,271.065,1038,98,2,288,92,4
23.00,0.00,1,270.808,270.808,270.808,1038,97,2,284,92,4
0.00,0.00,1,270.808,270.808,270.808,1038,97,2,284,92,4
1.00,0.00,1,270.808,270.808,270.808,1038,97,2,284,92,3
2.00,0.00,1,270.966,270.966,270.966,1038,93,1,275,92,3
3.00,0.00,1,270.966,270.966,270.966,1038,93,1,275,92,3
4.00,0.00,1,270.966,270.966,270.966,1038,93,1,275,92,3
5.00,0.00,1,270.938,270.938,270.938,1039,93,2,288,92,3
6.00,0.00,1,270.938,270.938,270.938,1039,93,2,288,92,3
7.00,0.00,1,270.938,270.938,270.938,1039,93,2,288,92,3
8.00,0.00,1,271.399,271.399,271.399,1040,96,1,302,92,3
9.00,0.00,1,271.399,271.399,271.399,1040,96,1,302,92,4
10.00,0.00,1,271.399,271.399,271.399,1040,96,1,302,92,4
11.00,0.00,1,272.364,272.364,272.364,1040,98,2,299,76,4
12.00,0.00,1,272.364,272.364,272.364,1040,98,2,299,76,4
13.00,0.00,1,272.364,272.364,272.364,1040,98,2,299,76,4
14.00,0.00,1,272.975,272.975,272.975,1040,99,1,323,48,4
15.00,0.00,1,273.569,273.569,273.569,1039,98,1,327,24,4
16.00,0.00,1,273.66,273.15,274.15,1032,98,1,280,75,4
17.00,0.00,1,273.64,273.15,274.15,1032,86,1,0,75,4
18.00,0.00,1,273.64,273.15,274.15,1032,86,1,0,75,4
19.00,0.00,1,273.64,273.15,274.15,1032,86,1,70,75,4
20.00,0.00,1,273.64,273.15,274.15,1032,93,1,70,75,4
21.00,0.00,1,273.64,273.15,274.15,1033,93,1,70,75,4
21.00,0.00,1,273.64,273.15,274.15,1033,93,1,70,75,4
22.00,0.00,1,273.64,273.15,274.15,1033,93,1,70,75,4
23.00,0.00,1,273.64,273.15,274.15,1033,93,1,70,75,4
23.00,0.00,1,273.64,273.15,274.15,1033,93,1,70,75,4
0.00,0.00,1,273.64,273.15,274.15,1033,100,2,100,75,4
0.00,0.00,1,273.64,273.15,274.15,1033,100,2,100,75,4
1.00,0.00,1,273.64,273.15,274.15,1033,93,1,0,75,4
1.00,0.00,1,273.64,273.15,274.15,1033,93,1,0,75,4
2.00,0.00,1,273.64,273.15,274.15,1033,100,3,100,75,4
2.00,0.00,1,273.64,273.15,274.15,1033,100,3,100,75,4
3.00,0.00,1,273.64,273.15,274.15,1033,91,3,110,75,3
4.00,0.00,1,273.64,273.15,274.15,1033,91,3,140,75,3
5.00,0.00,1,273.64,273.15,274.15,1032,90,3,140,75,3
6.00,0.00,1,273.15,273.15,273.15,1032,90,4,130,75,3
7.00,0.00,1,273.15,273.15,273.15,1032,90,2,110,75,3
8.00,0.00,1,273.64,273.15,274.15,1032,86,2,100,75,3
9.00,0.00,1,274.13,273.15,275.15,1032,74,3,120,75,3
10.00,0.00,1,274.13,273.15,275.15,1032,80,4,160,75,3
11.00,0.00,1,275.15,275.15,275.15,1032,80,4,150,75,3
12.00,0.00,1,275.15,275.15,275.15,1032,74,4,130,75,3
13.00,0.00,1,275.64,275.15,276.15,1031,64,5,120,75,4
14.00,0.00,1,276.15,276.15,276.15,1030,69,3,150,75,4
15.00,0.00,1,275.15,275.15,275.15,1030,69,4,150,75,4
16.00,0.00,1,273.64,273.15,274.15,1030,74,5,130,75,4
17.00,0.00,1,272.64,272.15,273.15,1030,90,4,130,75,4
18.00,0.00,1,272.15,272.15,272.15,1030,86,3,120,75,3
19.00,0.00,1,272.64,272.15,273.15,1029,90,3,120,0,4
20.00,0.00,1,271.64,271.15,272.15,1029,86,3,120,0,4
21.00,0.00,1,271.64,271.15,272.15,1029,86,4,130,0,4
22.00,0.00,1,271.64,271.15,272.15,1028,86,3,120,0,4
23.00,0.00,1,271.64,271.15,272.15,1028,80,3,130,0,4
0.00,0.00,1,271.13,270.15,272.15,1028,80,3,130,0,4
1.00,0.00,1,270.64,270.15,271.15,1027,79,3,130,0,4
2.00,0.00,1,270.57,270.15,271.15,1027,79,3,120,0,4
3.00,0.00,1,270.64,270.15,271.15,1026,79,3,110,0,4
4.00,0.00,1,270.13,269.15,271.15,1026,74,4,120,0,4
5.00,0.00,1,270.13,269.15,271.15,1026,74,3,130,0,3
6.00,0.00,1,269.13,268.15,270.15,1025,73,3,140,0,3
7.00,0.00,1,269.64,269.15,270.15,1025,73,5,130,0,3
8.00,0.00,1,270.13,269.15,271.15,1025,68,4,130,0,4
9.00,0.00,1,271.64,271.15,272.15,1025,74,3,130,0,4
10.00,0.00,1,272.15,272.15,272.15,1025,68,3,140,0,5
11.00,0.00,1,273.64,273.15,274.15,1025,59,4,160,0,5
12.00,0.00,1,275.15,275.15,275.15,1024,55,4,150,0,5
13.00,0.00,1,275.66,275.15,276.15,1024,55,3,170,0,5
14.00,0.00,1,276.15,276.15,276.15,1023,51,2,150,0,5
15.00,0.00,1,276.15,276.15,276.15,1023,51,2,160,0,4
16.00,0.00,1,274.15,274.15,274.15,1023,59,2,140,0,5
17.00,0.00,1,273.15,273.15,273.15,1023,85,2,140,0,5
18.00,0.00,1,272.13,271.15,273.15,1023,85,0,0,0,5
19.00,0.00,1,271.13,270.15,272.15,1023,68,0,0,0,5
20.00,0.00,1,269.64,269.15,270.15,1023,73,1,0,0,5
21.00,0.00,1,270.13,269.15,271.15,1023,74,1,90,0,5
22.00,0.00,1,269.64,269.15,270.15,1023,79,2,130,0,5
23.00,0.00,1,269.62,268.15,271.15,1023,74,1,120,0,4
0.00,1.00,1,269.13,268.15,270.15,1023,79,1,120,0,4
1.00,1.00,1,268.62,267.15,270.15,1022,79,2,120,0,4
2.00,1.00,1,268.13,267.15,269.15,1022,85,1,120,0,4
3.00,1.00,1,268.62,267.15,270.15,1022,79,2,110,0,4
4.00,1.00,1,267.64,267.15,268.15,1021,85,3,130,0,4
5.00,1.00,1,268.13,267.15,269.15,1021,73,2,120,0,4
6.00,1.00,1,267.62,266.15,269.15,1021,79,2,120,0,4
7.00,1.00,1,267.13,266.15,268.15,1021,79,3,130,0,4
8.00,1.00,1,267.13,266.15,268.15,1022,85,3,130,0,4
9.00,1.00,1,268.64,268.15,269.15,1021,79,4,130,0,4
10.00,1.00,1,269.64,269.15,270.15,1021,73,4,150,0,5
11.00,1.00,1,271.15,271.15,271.15,1021,74,4,150,0,5
12.00,1.00,1,271.64,271.15,272.15,1020,68,3,160,0,5
13.00,1.00,1,272.64,272.15,273.15,1020,96,4,160,0,5
14.00,1.00,1,273.15,273.15,273.15,1019,92,4,130,0,5
15.00,1.00,1,273.15,273.15,273.15,1019,92,2,150,0,5
16.00,1.00,1,272.15,272.15,272.15,1019,68,3,140,0,5
17.00,1.00,1,271.64,271.15,272.15,1019,68,3,150,0,5
18.00,1.00,1,270.64,270.15,271.15,1019,74,3,140,0,5
19.00,1.00,1,270.13,269.15,271.15,1019,68,4,150,0,5
20.00,1.00,1,269.64,269.15,270.15,1019,79,3,150,0,5
21.00,1.00,1,269.64,269.15,270.15,1019,73,3,150,0,5
22.00,1.00,1,269.64,269.15,270.15,1019,73,3,140,0,5
23.00,1.00,1,269.13,268.15,270.15,1019,73,3,160,0,5
0.00,1.00,1,268.64,268.15,269.15,1019,79,2,140,0,5
1.00,1.00,1,269.13,268.15,270.15,1019,73,1,160,0,5
2.00,1.00,1,269.13,268.15,270.15,1020,73,2,180,0,5
3.00,1.00,1,268.64,268.15,269.15,1020,85,2,140,0,4
4.00,1.00,1,269.13,268.15,270.15,1020,79,2,200,0,4
5.00,1.00,1,269.13,268.15,270.15,1020,79,2,180,0,4
6.00,1.00,1,270.13,269.15,271.15,1020,79,2,170,0,4
7.00,1.00,1,270.13,269.15,271.15,1021,79,2,180,0,4
8.00,1.00,1,270.11,268.15,272.15,1021,80,2,180,0,4
9.00,1.00,1,272.13,271.15,273.15,1021,88,2,170,0,4
10.00,1.00,1,274.15,274.15,274.15,1021,74,2,170,0,4
11.00,1.00,1,275.64,275.15,276.15,1021,64,3,180,0,4
12.00,1.00,1,278.15,278.15,278.15,1021,56,2,180,0,4
13.00,1.00,1,279.15,279.15,279.15,1020,52,3,190,0,4
14.00,1.00,1,279.64,279.15,280.15,1020,52,4,200,0,4
15.00,1.00,1,279.15,279.15,279.15,1020,56,3,200,0,4
16.00,1.00,1,278.64,278.15,279.15,1020,56,4,190,0,4
17.00,1.00,1,277.64,277.15,278.15,1021,60,4,190,0,4
18.00,1.00,1,277.64,277.15,278.15,1021,60,2,200,0,4
19.00,1.00,1,276.64,276.15,277.15,1021,64,3,200,0,4
20.00,1.00,1,276.13,275.15,277.15,1021,64,2,180,0,4
21.00,1.00,1,275.13,274.15,276.15,1021,64,1,180,0,4
22.00,1.00,1,275.15,275.15,275.15,1021,74,2,200,0,4
23.00,1.00,1,273.64,273.15,274.15,1021,74,1,190,0,4
0.00,0.00,1,272.64,272.15,273.15,1021,94,1,170,20,4
1.00,0.00,1,272.15,272.15,272.15,1021,86,1,200,0,4
2.00,0.00,1,272.15,272.15,272.15,1020,86,1,160,75,4
3.00,0.00,1,272.64,272.15,273.15,1020,90,2,140,75,4
4.00,0.00,1,272.64,272.15,273.15,1019,90,1,150,0,4
5.00,0.00,1,273.15,273.15,273.15,1019,85,1,120,75,4
6.00,0.00,1,272.15,272.15,272.15,1018,86,2,140,88,4
7.00,0.00,1,272.13,271.15,273.15,1018,85,3,140,0,4
8.00,0.00,1,272.64,272.15,273.15,1017,96,3,140,88,5
9.00,0.00,1,273.64,273.15,274.15,1017,80,2,140,75,5
10.00,0.00,1,273.64,273.15,274.15,1016,80,4,150,0,5
11.00,0.00,1,274.64,274.15,275.15,1015,74,3,140,0,4
12.00,0.00,1,275.64,275.15,276.15,1015,69,4,150,75,5
13.00,0.00,1,275.64,275.15,276.15,1014,69,4,150,75,5
14.00,0.00,1,275.15,275.15,275.15,1013,98,5,140,75,5
15.00,0.00,1,274.64,274.15,275.15,1012,100,6,150,75,4
16.00,0.00,1,274.64,274.15,275.15,1012,100,5,150,75,4
17.00,0.00,1,274.64,274.15,275.15,1012,99,5,150,75,4
18.00,0.00,1,274.64,274.15,275.15,1011,99,5,150,75,4
19.00,0.00,1,274.15,274.15,274.15,1011,99,5,140,75,4
19.00,0.00,1,274.15,274.15,274.15,1011,99,5,140,75,4
20.00,0.00,1,273.15,273.15,273.15,1011,100,5,140,75,4
21.00,0.00,1,273.64,273.15,274.15,1011,100,5,130,75,4
22.00,0.00,1,273.64,273.15,274.15,1011,100,3,140,75,4
23.00,0.00,1,272.64,272.15,273.15,1011,99,4,130,75,4
0.00,0.00,1,273.15,273.15,273.15,1011,99,4,130,75,4
1.00,0.00,1,273.15,273.15,273.15,1011,99,3,140,75,3
2.00,0.00,1,273.15,273.15,273.15,1011,98,3,120,75,4
2.00,0.00,1,273.15,273.15,273.15,1011,98,3,120,75,4
3.00,0.00,1,273.15,273.15,273.15,1011,98,3,110,90,4
3.00,0.00,1,273.15,273.15,273.15,1011,98,3,110,90,4
4.00,0.00,1,273.15,273.15,273.15,1012,98,3,110,75,3
4.00,0.00,1,273.15,273.15,273.15,1012,98,3,110,75,3
5.00,0.00,1,273.15,273.15,273.15,1012,96,4,120,75,3
5.00,0.00,1,273.15,273.15,273.15,1012,96,4,120,75,3
6.00,0.00,1,273.15,273.15,273.15,1013,96,3,110,75,3
7.00,0.00,1,272.64,272.15,273.15,1013,96,3,110,75,4
8.00,0.00,1,273.15,273.15,273.15,1014,100,3,100,75,4
8.00,0.00,1,273.15,273.15,273.15,1014,100,3,100,75,4
9.00,0.00,1,272.64,272.15,273.15,1015,100,3,100,75,4
9.00,0.00,1,272.64,272.15,273.15,1015,100,3,100,75,4
10.00,0.00,1,273.15,273.15,273.15,1015,100,2,120,75,4
10.00,0.00,1,273.15,273.15,273.15,1015,100,2,120,75,4
11.00,0.00,1,273.15,273.15,273.15,1016,100,2,120,75,4
12.00,0.00,1,273.15,273.15,273.15,1016,100,2,110,75,4
13.00,0.00,1,273.15,273.15,273.15,1016,100,2,0,75,4
14.00,0.00,1,273.15,273.15,273.15,1017,100,3,90,75,4
